ID|KEYID|KEYSTATUSID|STARTDATE|ENDDATE|OWNERID|PERSONRESPID|NOTE
17301|18648|3|1920-01-22|1920-01-23|1297691|0|
17302|18649|3|1920-01-23|1920-01-24|1297313|0|
17303|18650|3|1920-01-24|1920-01-25|1296552|0|
17304|998|1|1920-01-25|1920-01-26|0|0|
17305|995|1|1920-01-26|1920-01-27|0|0|
17306|996|1|1920-01-27|1920-01-28|0|0|
17307|999|1|1920-01-28|1920-01-29|0|0|
17308|1000|1|1920-01-29|1920-01-30|0|0|
17309|1001|1|1920-01-30|1920-01-31|0|0|
17310|997|1|1920-01-31|1920-02-01|0|0|
17311|994|1|1920-02-01|1920-02-02|0|0|
17312|1015|3|1920-02-02|1920-02-03|1292844|0|
17313|1016|3|1920-02-03|1920-02-04|1293257|0|
17314|1017|3|1920-02-04|1920-02-05|1296354|0|
17315|1018|3|1920-02-05|1920-02-06|1297346|0|
17316|1014|3|1920-02-06|1920-02-07|1293538|0|
17317|1042|3|1920-02-07|1920-02-08|1128567|0|
17318|1036|5|1920-02-08|1920-02-09|0|0|
17319|1038|2|1920-02-09|1920-02-10|0|0|
17320|1040|2|1920-02-10|1920-02-11|0|0|
17321|1045|3|1920-02-11|1920-02-12|1309558|0|
17322|1037|5|1920-02-12|1920-02-13|0|0|
17323|1054|4|1920-02-13|1920-02-14|0|0|
17324|7214|1|1920-02-14|1920-02-15|0|0|
17325|7217|3|1920-02-15|1920-02-16|1292946|0|
17326|17104|1|1920-02-16|1920-02-17|0|0|
17327|19382|3|1920-02-17|1920-02-18|1315144|0|
17328|19385|3|1920-02-18|1920-02-19|1790289|0|
17329|19384|2|1920-02-19|1920-02-20|0|0|
17330|19387|3|1920-02-20|1920-02-21|1172763|0|
17331|19391|3|1920-02-21|1920-02-22|1169234|0|
17332|1063|1|1920-02-22|1920-02-23|0|0|
17333|1062|1|1920-02-23|1920-02-24|0|0|
17334|1061|1|1920-02-24|1920-02-25|0|0|
17335|1065|1|1920-02-25|1920-02-26|0|0|
17336|1066|1|1920-02-26|1920-02-27|0|0|
17337|1060|1|1920-02-27|1920-02-28|0|0|
17338|1068|1|1920-02-28|1920-02-29|0|0|
17339|1069|1|1920-02-29|1920-03-01|0|0|
17340|17307|2|1920-03-01|1920-03-02|0|0|
17341|1071|5|1920-03-02|1920-03-03|0|0|
17342|1073|1|1920-03-03|1920-03-04|0|0|
17343|1076|3|1920-03-04|1920-03-05|1293405|0|
17344|1082|3|1920-03-05|1920-03-06|1293145|0|
17345|1081|3|1920-03-06|1920-03-07|1305792|0|
17346|1083|1|1920-03-07|1920-03-08|0|0|
17347|1084|1|1920-03-08|1920-03-09|0|0|
17348|1086|3|1920-03-09|1920-03-10|1293608|0|
17349|1087|4|1920-03-10|1920-03-11|0|0|
17350|1105|3|1920-03-11|1920-03-12|1164826|0|
17351|1104|3|1920-03-12|1920-03-13|1293453|0|
17352|17404|3|1920-03-13|1920-03-14|1156772|0|
17353|17407|2|1920-03-14|1920-03-15|0|0|
17354|17410|2|1920-03-15|1920-03-16|0|0|
17355|17409|3|1920-03-16|1920-03-17|1948569|0|
17356|1113|3|1920-03-17|1920-03-18|1180992|0|
17357|1112|1|1920-03-18|1920-03-19|0|0|
17358|1116|3|1920-03-19|1920-03-20|1347877|0|
17359|1115|4|1920-03-20|1920-03-21|0|0|
17360|1118|1|1920-03-21|1920-03-22|0|0|
17361|1119|1|1920-03-22|1920-03-23|0|0|
17362|11819|1|1920-03-23|1920-03-24|0|0|
17363|11820|3|1920-03-24|1920-03-25|1318933|0|
17364|11821|4|1920-03-25|1920-03-26|0|0|
17365|11823|1|1920-03-26|1920-03-27|0|0|
17366|11822|3|1920-03-27|1920-03-28|1303800|0|
17367|11824|3|1920-03-28|1920-03-29|1243843|0|
17368|11825|3|1920-03-29|1920-03-30|1307252|0|
17369|11826|1|1920-03-30|1920-03-31|0|0|
17370|11827|3|1920-03-31|1920-04-01|1305505|0|
17371|1126|1|1920-04-01|1920-04-02|0|0|
17372|1136|3|1920-04-02|1920-04-03|1297691|0|
17373|1138|1|1920-04-03|1920-04-04|0|0|
17374|1140|1|1920-04-04|1920-04-05|0|0|
17375|1141|1|1920-04-05|1920-04-06|0|0|
17376|1142|1|1920-04-06|1920-04-07|0|0|
17377|7206|3|1920-04-07|1920-04-08|1269723|0|
17378|18660|3|1920-04-08|1920-04-09|1697928|0|
17379|18656|3|1920-04-09|1920-04-10|0|0|
17380|18658|3|1920-04-10|1920-04-11|0|0|
17381|18659|3|1920-04-11|1920-04-12|0|0|
17382|7203|1|1920-04-12|1920-04-13|0|0|
17383|8016|1|1920-04-13|1920-04-14|0|0|
17384|8015|1|1920-04-14|1920-04-15|0|0|
17385|8287|1|1920-04-15|1920-04-16|0|0|
17386|8730|1|1920-04-16|1920-04-17|0|0|
17387|1146|1|1920-04-17|1920-04-18|0|0|
17388|1147|1|1920-04-18|1920-04-19|0|0|
17389|1148|1|1920-04-19|1920-04-20|0|0|
17390|5545|3|1920-04-20|1920-04-21|1319373|0|
17391|5533|3|1920-04-21|1920-04-22|1242829|0|
17392|5537|3|1920-04-22|1920-04-23|1271282|0|
17393|5540|3|1920-04-23|1920-04-24|1266889|0|
17394|5542|3|1920-04-24|1920-04-25|1228352|0|
17395|5543|3|1920-04-25|1920-04-26|1124860|0|
17396|5544|3|1920-04-26|1920-04-27|1128224|0|
17397|17589|1|1920-04-27|1920-04-28|0|0|
17398|17590|3|1920-04-28|1920-04-29|1317765|0|
17399|17591|1|1920-04-29|1920-04-30|0|0|
17400|17592|3|1920-04-30|1920-05-01|1293017|0|
17401|17594|3|1920-05-01|1920-05-02|1649561|0|
17402|1152|3|1920-05-02|1920-05-03|1327900|0|
17403|1150|3|1920-05-03|1920-05-04|1276696|0|
17404|1154|1|1920-05-04|1920-05-05|0|0|
17405|1149|3|1920-05-05|1920-05-06|1238589|0|
17406|1151|3|1920-05-06|1920-05-07|1304159|0|
17407|1161|1|1920-05-07|1920-05-08|0|0|
17408|1162|1|1920-05-08|1920-05-09|0|0|
17409|1163|1|1920-05-09|1920-05-10|0|0|
17410|8069|3|1920-05-10|1920-05-11|1293300|0|
17411|16460|1|1920-05-11|1920-05-12|0|0|
17412|7047|3|1920-05-12|1920-05-13|1317765|0|
17413|7048|3|1920-05-13|1920-05-14|1293017|0|
17414|7050|3|1920-05-14|1920-05-15|1293374|0|
17415|7053|3|1920-05-15|1920-05-16|1310352|0|
17416|7056|3|1920-05-16|1920-05-17|1338424|0|
17417|7057|3|1920-05-17|1920-05-18|1649561|0|
17418|7058|3|1920-05-18|1920-05-19|1297691|0|
17419|7059|3|1920-05-19|1920-05-20|1297313|0|
17420|8007|3|1920-05-20|1920-05-21|1271283|0|
17421|8008|3|1920-05-21|1920-05-22|1299759|0|
17422|8010|1|1920-05-22|1920-05-23|0|0|
17423|8011|3|1920-05-23|1920-05-24|1295305|0|
17424|19352|3|1920-05-24|1920-05-25|1248658|0|
17425|19355|3|1920-05-25|1920-05-26|1289457|0|
17426|19357|3|1920-05-26|1920-05-27|1359537|0|
17427|19358|3|1920-05-27|1920-05-28|1228032|0|
17428|19361|3|1920-05-28|1920-05-29|1235161|0|
17429|19366|3|1920-05-29|1920-05-30|1132872|0|
17430|19367|3|1920-05-30|1920-05-31|1209541|0|
17431|19368|3|1920-05-31|1920-06-01|1340694|0|
17432|19518|3|1920-06-01|1920-06-02|1263945|0|
17433|19545|3|1920-06-02|1920-06-03|1149173|0|
17434|19546|3|1920-06-03|1920-06-04|1293609|0|
17435|19547|3|1920-06-04|1920-06-05|1297728|0|
17436|19629|3|1920-06-05|1920-06-06|1263945|0|
17437|19630|3|1920-06-06|1920-06-07|1263945|0|
17438|19479|3|1920-06-07|1920-06-08|1271381|0|
17439|19480|3|1920-06-08|1920-06-09|1263945|0|
17440|19483|3|1920-06-09|1920-06-10|1124860|0|
17441|19486|3|1920-06-10|1920-06-11|1128224|0|
17442|19487|3|1920-06-11|1920-06-12|1293333|0|
17443|19488|3|1920-06-12|1920-06-13|1228352|0|
17444|19489|3|1920-06-13|1920-06-14|1201788|0|
17445|19490|3|1920-06-14|1920-06-15|1313035|0|
17446|19491|3|1920-06-15|1920-06-16|1121143|0|
17447|19492|3|1920-06-16|1920-06-17|1257058|0|
17448|19494|3|1920-06-17|1920-06-18|1228263|0|
17449|19495|3|1920-06-18|1920-06-19|1124860|0|
17450|19496|3|1920-06-19|1920-06-20|1128224|0|
17451|19497|3|1920-06-20|1920-06-21|1209693|0|
17452|19499|3|1920-06-21|1920-06-22|1320025|0|
17453|20449|3|1920-06-22|1920-06-23|1141899|0|
17454|7207|2|1920-06-23|1920-06-24|0|0|
17455|7208|1|1920-06-24|1920-06-25|0|0|
17456|15480|1|1920-06-25|1920-06-26|0|0|
17457|15478|1|1920-06-26|1920-06-27|0|0|
17458|15479|1|1920-06-27|1920-06-28|0|0|
17459|15477|2|1920-06-28|1920-06-29|0|0|
17460|15476|2|1920-06-29|1920-06-30|0|0|
17461|19646|1|1920-06-30|1920-07-01|0|0|
17462|19644|3|1920-07-01|1920-07-02|1270381|0|
17463|4454|1|1920-07-02|1920-07-03|0|0|
17464|4455|1|1920-07-03|1920-07-04|0|0|
17465|1293|2|1920-07-04|1920-07-05|0|0|
17466|1294|3|1920-07-05|1920-07-06|1260267|0|
17467|3271|1|1920-07-06|1920-07-07|0|0|
17468|3268|1|1920-07-07|1920-07-08|0|0|
17469|3267|1|1920-07-08|1920-07-09|0|0|
17470|3266|3|1920-07-09|1920-07-10|1305008|0|
17471|3275|1|1920-07-10|1920-07-11|0|0|
17472|3269|4|1920-07-11|1920-07-12|0|0|
17473|3276|1|1920-07-12|1920-07-13|0|0|
17474|3277|1|1920-07-13|1920-07-14|0|0|
17475|3278|1|1920-07-14|1920-07-15|0|0|
17476|3281|3|1920-07-15|1920-07-16|1143724|0|
17477|3282|1|1920-07-16|1920-07-17|0|0|
17478|3283|1|1920-07-17|1920-07-18|0|0|
17479|3285|3|1920-07-18|1920-07-19|1329655|0|
17480|3290|3|1920-07-19|1920-07-20|1313650|0|
17481|3284|3|1920-07-20|1920-07-21|1296714|0|
17482|3286|3|1920-07-21|1920-07-22|1292863|0|
17483|3295|4|1920-07-22|1920-07-23|0|0|
17484|3289|3|1920-07-23|1920-07-24|1248762|0|
17485|3292|3|1920-07-24|1920-07-25|1293422|0|
17486|3294|2|1920-07-25|1920-07-26|0|0|
17487|3297|3|1920-07-26|1920-07-27|1272621|0|
17488|3298|1|1920-07-27|1920-07-28|0|0|
17489|3299|1|1920-07-28|1920-07-29|0|0|
17490|3301|1|1920-07-29|1920-07-30|0|0|
17491|3302|1|1920-07-30|1920-07-31|0|0|
17492|3305|3|1920-07-31|1920-08-01|1211813|0|
17493|20205|2|1920-08-01|1920-08-02|0|0|
17494|18250|2|1920-08-02|1920-08-03|0|0|
17495|18251|2|1920-08-03|1920-08-04|0|0|
17496|18252|2|1920-08-04|1920-08-05|0|0|
17497|18253|2|1920-08-05|1920-08-06|0|0|
17498|18254|2|1920-08-06|1920-08-07|0|0|
17499|3327|1|1920-08-07|1920-08-08|0|0|
17500|3328|1|1920-08-08|1920-08-09|0|0|
17501|3329|1|1920-08-09|1920-08-10|0|0|
17502|3339|1|1920-08-10|1920-08-11|0|0|
17503|3343|1|1920-08-11|1920-08-12|0|0|
17504|3341|1|1920-08-12|1920-08-13|0|0|
17505|3342|1|1920-08-13|1920-08-14|0|0|
17506|3345|1|1920-08-14|1920-08-15|0|0|
17507|20206|1|1920-08-15|1920-08-16|0|0|
17508|5380|1|1920-08-16|1920-08-17|0|0|
17509|20336|3|1920-08-17|1920-08-18|1244208|0|
17510|6017|3|1920-08-18|1920-08-19|1260267|0|
17511|18505|3|1920-08-19|1920-08-20|1313650|0|
17512|18506|3|1920-08-20|1920-08-21|1293496|0|
17513|18514|3|1920-08-21|1920-08-22|1293422|0|
17514|18515|3|1920-08-22|1920-08-23|1320729|0|
17515|18516|3|1920-08-23|1920-08-24|1299801|0|
17516|18517|3|1920-08-24|1920-08-25|1292863|0|
17517|18518|3|1920-08-25|1920-08-26|1307869|0|
17518|18520|3|1920-08-26|1920-08-27|1272888|0|
17519|18519|3|1920-08-27|1920-08-28|1329655|0|
17520|18521|3|1920-08-28|1920-08-29|1296714|0|
17521|18508|3|1920-08-29|1920-08-30|1277341|0|
17522|18523|3|1920-08-30|1920-08-31|1299079|0|
17523|18526|2|1920-08-31|1920-09-01|0|0|
17524|18528|3|1920-09-01|1920-09-02|1317538|0|
17525|6079|3|1920-09-02|1920-09-03|1320337|0|
17526|6079|3|1920-09-03|1920-09-04|1320337|0|
17527|19483|3|1920-09-04|1920-09-05|1124860|0|
17528|25219|2|1920-09-05|1920-09-06|0|0|
17529|6148|1|1920-09-06|1920-09-07|0|0|
17530|17684|2|1920-09-07|1920-09-08|0|0|
17531|20425|2|1920-09-08|1920-09-09|0|0|
17532|2185|1|1920-09-09|1920-09-10|0|0|
17533|2199|1|1920-09-10|1920-09-11|0|0|
17534|2200|1|1920-09-11|1920-09-12|0|0|
17535|2201|1|1920-09-12|1920-09-13|0|0|
17536|2209|1|1920-09-13|1920-09-14|0|0|
17537|2208|1|1920-09-14|1920-09-15|0|0|
17538|2211|4|1920-09-15|1920-09-16|0|0|
17539|2214|1|1920-09-16|1920-09-17|0|0|
17540|2215|1|1920-09-17|1920-09-18|0|0|
17541|2219|1|1920-09-18|1920-09-19|0|0|
17542|2220|3|1920-09-19|1920-09-20|1174311|0|
17543|2228|4|1920-09-20|1920-09-21|0|0|
17544|2231|1|1920-09-21|1920-09-22|0|0|
17545|2232|3|1920-09-22|1920-09-23|1224665|0|
17546|2233|1|1920-09-23|1920-09-24|0|0|
17547|2238|1|1920-09-24|1920-09-25|0|0|
17548|2240|3|1920-09-25|1920-09-26|1321853|0|
17549|2249|3|1920-09-26|1920-09-27|1293533|0|
17550|2252|3|1920-09-27|1920-09-28|1293049|0|
17551|2254|1|1920-09-28|1920-09-29|0|0|
17552|2258|1|1920-09-29|1920-09-30|0|0|
17553|2260|1|1920-09-30|1920-10-01|0|0|
17554|2265|1|1920-10-01|1920-10-02|0|0|
17555|2267|1|1920-10-02|1920-10-03|0|0|
17556|2277|1|1920-10-03|1920-10-04|0|0|
17557|2280|1|1920-10-04|1920-10-05|0|0|
17558|2281|1|1920-10-05|1920-10-06|0|0|
17559|2284|1|1920-10-06|1920-10-07|0|0|
17560|2286|1|1920-10-07|1920-10-08|0|0|
17561|2290|1|1920-10-08|1920-10-09|0|0|
17562|2293|3|1920-10-09|1920-10-10|1153593|0|
17563|2294|1|1920-10-10|1920-10-11|0|0|
17564|2295|3|1920-10-11|1920-10-12|1170851|0|
17565|2300|1|1920-10-12|1920-10-13|0|0|
17566|2303|1|1920-10-13|1920-10-14|0|0|
17567|2306|1|1920-10-14|1920-10-15|0|0|
17568|2310|1|1920-10-15|1920-10-16|0|0|
17569|2309|1|1920-10-16|1920-10-17|0|0|
17570|2313|1|1920-10-17|1920-10-18|0|0|
17571|2317|1|1920-10-18|1920-10-19|0|0|
17572|2315|1|1920-10-19|1920-10-20|0|0|
17573|2316|1|1920-10-20|1920-10-21|0|0|
17574|2318|1|1920-10-21|1920-10-22|0|0|
17575|2320|1|1920-10-22|1920-10-23|0|0|
17576|2322|1|1920-10-23|1920-10-24|0|0|
17577|2348|1|1920-10-24|1920-10-25|0|0|
17578|2366|3|1920-10-25|1920-10-26|1293557|0|
17579|2369|1|1920-10-26|1920-10-27|0|0|
17580|2382|1|1920-10-27|1920-10-28|0|0|
17581|2384|1|1920-10-28|1920-10-29|0|0|
17582|2389|1|1920-10-29|1920-10-30|0|0|
17583|2392|1|1920-10-30|1920-10-31|0|0|
17584|2393|1|1920-10-31|1920-11-01|0|0|
17585|2396|1|1920-11-01|1920-11-02|0|0|
17586|2395|1|1920-11-02|1920-11-03|0|0|
17587|2412|1|1920-11-03|1920-11-04|0|0|
17588|2413|1|1920-11-04|1920-11-05|0|0|
17589|2419|3|1920-11-05|1920-11-06|1201788|0|
17590|2423|1|1920-11-06|1920-11-07|0|0|
17591|2424|3|1920-11-07|1920-11-08|1209693|0|
17592|2425|1|1920-11-08|1920-11-09|0|0|
17593|2426|3|1920-11-09|1920-11-10|1292964|0|
17594|2440|1|1920-11-10|1920-11-11|0|0|
17595|2437|1|1920-11-11|1920-11-12|0|0|
17596|2443|3|1920-11-12|1920-11-13|1316307|0|
17597|2449|1|1920-11-13|1920-11-14|0|0|
17598|2448|3|1920-11-14|1920-11-15|1227695|0|
17599|2452|3|1920-11-15|1920-11-16|1240373|0|
17600|2454|1|1920-11-16|1920-11-17|0|0|
17601|2455|1|1920-11-17|1920-11-18|0|0|
17602|2463|1|1920-11-18|1920-11-19|0|0|
17603|20190|1|1920-11-19|1920-11-20|0|0|
17604|2468|1|1920-11-20|1920-11-21|0|0|
17605|2471|1|1920-11-21|1920-11-22|0|0|
17606|2475|1|1920-11-22|1920-11-23|0|0|
17607|2474|3|1920-11-23|1920-11-24|1233631|0|
17608|2483|1|1920-11-24|1920-11-25|0|0|
17609|2484|1|1920-11-25|1920-11-26|0|0|
17610|2828|1|1920-11-26|1920-11-27|0|0|
17611|2830|1|1920-11-27|1920-11-28|0|0|
17612|2831|1|1920-11-28|1920-11-29|0|0|
17613|2827|1|1920-11-29|1920-11-30|0|0|
17614|2837|2|1920-11-30|1920-12-01|0|0|
17615|2839|3|1920-12-01|1920-12-02|1316603|0|
17616|2838|4|1920-12-02|1920-12-03|0|0|
17617|2845|2|1920-12-03|1920-12-04|0|0|
17618|2836|2|1920-12-04|1920-12-05|0|0|
17619|2847|2|1920-12-05|1920-12-06|0|0|
17620|2840|4|1920-12-06|1920-12-07|0|0|
17621|2848|2|1920-12-07|1920-12-08|0|0|
17622|2850|2|1920-12-08|1920-12-09|0|0|
17623|2854|4|1920-12-09|1920-12-10|0|0|
17624|2863|3|1920-12-10|1920-12-11|1315445|0|
17625|2860|4|1920-12-11|1920-12-12|0|0|
17626|2859|4|1920-12-12|1920-12-13|0|0|
17627|20192|3|1920-12-13|1920-12-14|1257046|0|
17628|2873|1|1920-12-14|1920-12-15|0|0|
17629|2875|1|1920-12-15|1920-12-16|0|0|
17630|2878|1|1920-12-16|1920-12-17|0|0|
17631|2880|3|1920-12-17|1920-12-18|1247368|0|
17632|2882|3|1920-12-18|1920-12-19|1265986|0|
17633|2883|3|1920-12-19|1920-12-20|1298089|0|
17634|2884|1|1920-12-20|1920-12-21|0|0|
17635|20193|1|1920-12-21|1920-12-22|0|0|
17636|2888|3|1920-12-22|1920-12-23|1163466|0|
17637|20194|1|1920-12-23|1920-12-24|0|0|
17638|2890|1|1920-12-24|1920-12-25|0|0|
17639|20195|1|1920-12-25|1920-12-26|0|0|
17640|2892|3|1920-12-26|1920-12-27|1270382|0|
17641|2891|3|1920-12-27|1920-12-28|1242142|0|
17642|2894|1|1920-12-28|1920-12-29|0|0|
17643|2898|1|1920-12-29|1920-12-30|0|0|
17644|2900|1|1920-12-30|1920-12-31|0|0|
17645|20197|1|1920-12-31|1921-01-01|0|0|
17646|2901|3|1921-01-01|1921-01-02|1244562|0|
17647|2902|1|1921-01-02|1921-01-03|0|0|
17648|20198|1|1921-01-03|1921-01-04|0|0|
17649|2903|1|1921-01-04|1921-01-05|0|0|
17650|20199|1|1921-01-05|1921-01-06|0|0|
17651|20200|1|1921-01-06|1921-01-07|0|0|
17652|2907|1|1921-01-07|1921-01-08|0|0|
17653|2910|1|1921-01-08|1921-01-09|0|0|
17654|2911|1|1921-01-09|1921-01-10|0|0|
17655|2912|3|1921-01-10|1921-01-11|1129629|0|
17656|2913|3|1921-01-11|1921-01-12|1227292|0|
17657|2914|1|1921-01-12|1921-01-13|0|0|
17658|2916|3|1921-01-13|1921-01-14|1207356|0|
17659|2918|1|1921-01-14|1921-01-15|0|0|
17660|2919|1|1921-01-15|1921-01-16|0|0|
17661|2921|3|1921-01-16|1921-01-17|1227695|0|
17662|2920|1|1921-01-17|1921-01-18|0|0|
17663|2922|1|1921-01-18|1921-01-19|0|0|
17664|2925|1|1921-01-19|1921-01-20|0|0|
17665|2927|1|1921-01-20|1921-01-21|0|0|
17666|2928|1|1921-01-21|1921-01-22|0|0|
17667|2929|1|1921-01-22|1921-01-23|0|0|
29956|6306|1|1921-01-23|1921-01-24|0|0|
29957|6307|1|1921-01-24|1921-01-25|0|0|
29958|6309|1|1921-01-25|1921-01-26|0|0|
29959|6310|1|1921-01-26|1921-01-27|0|0|
29960|6312|1|1921-01-27|1921-01-28|0|0|
29961|6314|1|1921-01-28|1921-01-29|0|0|
29962|6323|1|1921-01-29|1921-01-30|0|0|
29963|6324|1|1921-01-30|1921-01-31|0|0|
29964|6326|1|1921-01-31|1921-02-01|0|0|
29965|6327|1|1921-02-01|1921-02-02|0|0|
29966|6328|1|1921-02-02|1921-02-03|0|0|
29967|6329|1|1921-02-03|1921-02-04|0|0|
29968|6330|1|1921-02-04|1921-02-05|0|0|
29969|6331|1|1921-02-05|1921-02-06|0|0|
29970|6332|1|1921-02-06|1921-02-07|0|0|
29971|6333|1|1921-02-07|1921-02-08|0|0|
29972|6334|1|1921-02-08|1921-02-09|0|0|
29973|6335|1|1921-02-09|1921-02-10|0|0|
29974|6336|1|1921-02-10|1921-02-11|0|0|
29975|6338|1|1921-02-11|1921-02-12|0|0|
29976|6339|1|1921-02-12|1921-02-13|0|0|
29977|6342|1|1921-02-13|1921-02-14|0|0|
29978|6343|1|1921-02-14|1921-02-15|0|0|
29979|6344|1|1921-02-15|1921-02-16|0|0|
29980|6345|1|1921-02-16|1921-02-17|0|0|
29981|6347|1|1921-02-17|1921-02-18|0|0|
29982|6348|1|1921-02-18|1921-02-19|0|0|
29983|6349|1|1921-02-19|1921-02-20|0|0|
29984|6350|1|1921-02-20|1921-02-21|0|0|
29985|6351|1|1921-02-21|1921-02-22|0|0|
29986|6352|1|1921-02-22|1921-02-23|0|0|
29987|6353|1|1921-02-23|1921-02-24|0|0|
29988|6354|1|1921-02-24|1921-02-25|0|0|
29989|6355|1|1921-02-25|1921-02-26|0|0|
29990|6358|1|1921-02-26|1921-02-27|0|0|
29991|6359|1|1921-02-27|1921-02-28|0|0|
29992|6360|1|1921-02-28|1921-03-01|0|0|
29993|6361|1|1921-03-01|1921-03-02|0|0|
29994|6362|1|1921-03-02|1921-03-03|0|0|
29995|6363|1|1921-03-03|1921-03-04|0|0|
29996|6364|1|1921-03-04|1921-03-05|0|0|
29997|6365|1|1921-03-05|1921-03-06|0|0|
29998|6366|1|1921-03-06|1921-03-07|0|0|
29999|6368|1|1921-03-07|1921-03-08|0|0|
30000|6370|1|1921-03-08|1921-03-09|0|0|
30001|6371|1|1921-03-09|1921-03-10|0|0|
30002|6372|1|1921-03-10|1921-03-11|0|0|
30003|6373|1|1921-03-11|1921-03-12|0|0|
30004|6374|1|1921-03-12|1921-03-13|0|0|
30005|6375|1|1921-03-13|1921-03-14|0|0|
30006|6376|1|1921-03-14|1921-03-15|0|0|
30007|6377|1|1921-03-15|1921-03-16|0|0|
30008|6379|1|1921-03-16|1921-03-17|0|0|
30009|6380|1|1921-03-17|1921-03-18|0|0|
30010|6381|1|1921-03-18|1921-03-19|0|0|
30011|6382|1|1921-03-19|1921-03-20|0|0|
30012|6383|1|1921-03-20|1921-03-21|0|0|
30013|6402|1|1921-03-21|1921-03-22|0|0|
30014|6403|1|1921-03-22|1921-03-23|0|0|
30015|6404|1|1921-03-23|1921-03-24|0|0|
30016|6405|1|1921-03-24|1921-03-25|0|0|
30017|6406|1|1921-03-25|1921-03-26|0|0|
30018|6408|1|1921-03-26|1921-03-27|0|0|
30019|6409|1|1921-03-27|1921-03-28|0|0|
30020|6410|1|1921-03-28|1921-03-29|0|0|
30021|6411|1|1921-03-29|1921-03-30|0|0|
30022|6412|1|1921-03-30|1921-03-31|0|0|
30023|6413|1|1921-03-31|1921-04-01|0|0|
30024|6414|1|1921-04-01|1921-04-02|0|0|
30025|6415|1|1921-04-02|1921-04-03|0|0|
30026|6416|1|1921-04-03|1921-04-04|0|0|
30027|6417|1|1921-04-04|1921-04-05|0|0|
30028|6418|1|1921-04-05|1921-04-06|0|0|
30029|6419|1|1921-04-06|1921-04-07|0|0|
30030|6420|1|1921-04-07|1921-04-08|0|0|
30031|6421|1|1921-04-08|1921-04-09|0|0|
30032|6422|1|1921-04-09|1921-04-10|0|0|
30033|6423|1|1921-04-10|1921-04-11|0|0|
30034|6424|1|1921-04-11|1921-04-12|0|0|
30035|6425|1|1921-04-12|1921-04-13|0|0|
30036|6426|1|1921-04-13|1921-04-14|0|0|
30037|6427|1|1921-04-14|1921-04-15|0|0|
30038|6428|1|1921-04-15|1921-04-16|0|0|
30039|6429|1|1921-04-16|1921-04-17|0|0|
30040|6430|1|1921-04-17|1921-04-18|0|0|
30041|6433|1|1921-04-18|1921-04-19|0|0|
30042|6434|1|1921-04-19|1921-04-20|0|0|
30043|6436|1|1921-04-20|1921-04-21|0|0|
30044|6437|1|1921-04-21|1921-04-22|0|0|
30045|6438|1|1921-04-22|1921-04-23|0|0|
30046|6439|1|1921-04-23|1921-04-24|0|0|
30047|6441|1|1921-04-24|1921-04-25|0|0|
30048|6445|1|1921-04-25|1921-04-26|0|0|
30049|6447|1|1921-04-26|1921-04-27|0|0|
30050|6448|1|1921-04-27|1921-04-28|0|0|
30051|6450|1|1921-04-28|1921-04-29|0|0|
30052|6452|1|1921-04-29|1921-04-30|0|0|
30053|6455|1|1921-04-30|1921-05-01|0|0|
30054|6457|1|1921-05-01|1921-05-02|0|0|
30055|6459|1|1921-05-02|1921-05-03|0|0|
30056|6460|1|1921-05-03|1921-05-04|0|0|
30057|6461|1|1921-05-04|1921-05-05|0|0|
30058|6465|1|1921-05-05|1921-05-06|0|0|
30059|6466|1|1921-05-06|1921-05-07|0|0|
30060|6468|1|1921-05-07|1921-05-08|0|0|
30061|6469|1|1921-05-08|1921-05-09|0|0|
30062|6470|1|1921-05-09|1921-05-10|0|0|
30063|6471|1|1921-05-10|1921-05-11|0|0|
30064|6472|1|1921-05-11|1921-05-12|0|0|
30065|6473|1|1921-05-12|1921-05-13|0|0|
30066|6474|1|1921-05-13|1921-05-14|0|0|
30067|6475|1|1921-05-14|1921-05-15|0|0|
30068|6477|1|1921-05-15|1921-05-16|0|0|
30069|6478|1|1921-05-16|1921-05-17|0|0|
30070|6479|1|1921-05-17|1921-05-18|0|0|
30071|6481|1|1921-05-18|1921-05-19|0|0|
30072|6482|1|1921-05-19|1921-05-20|0|0|
30073|6483|1|1921-05-20|1921-05-21|0|0|
30074|6484|1|1921-05-21|1921-05-22|0|0|
30075|6487|1|1921-05-22|1921-05-23|0|0|
30076|6488|1|1921-05-23|1921-05-24|0|0|
30077|6489|1|1921-05-24|1921-05-25|0|0|
30078|6493|1|1921-05-25|1921-05-26|0|0|
30079|6494|1|1921-05-26|1921-05-27|0|0|
30080|6496|1|1921-05-27|1921-05-28|0|0|
30081|6497|1|1921-05-28|1921-05-29|0|0|
30082|6498|1|1921-05-29|1921-05-30|0|0|
30083|6499|1|1921-05-30|1921-05-31|0|0|
30084|6501|1|1921-05-31|1921-06-01|0|0|
30085|6502|1|1921-06-01|1921-06-02|0|0|
30086|6503|1|1921-06-02|1921-06-03|0|0|
30087|6504|1|1921-06-03|1921-06-04|0|0|
30088|6505|1|1921-06-04|1921-06-05|0|0|
30089|6506|1|1921-06-05|1921-06-06|0|0|
30090|6507|1|1921-06-06|1921-06-07|0|0|
30091|6508|1|1921-06-07|1921-06-08|0|0|
30092|6509|1|1921-06-08|1921-06-09|0|0|
30093|6510|1|1921-06-09|1921-06-10|0|0|
