ID,OLDID,NUMBER,KEYTYPEID
3258,3258,3,645
3259,3259,4,645
3260,3260,5,645
3261,3261,6,645
3262,3262,7,645
3263,3263,8,645
3264,3264,1,646
3265,3265,2,646
3266,3266,3,646
3267,3267,4,646
3268,3268,5,646
3269,3269,6,646
3270,3270,7,646
3271,3271,8,646
3272,3272,9,646
3273,3273,10,646
3274,3274,11,646
3275,3275,12,646
3276,3276,13,646
3277,3277,14,646
3278,3278,15,646
3279,3279,16,646
3280,3280,17,646
3281,3281,18,646
3282,3282,19,646
3283,3283,20,646
3284,3284,1,647
3285,3285,2,647
3286,3286,3,647
3287,3287,4,647
3288,3288,5,647
3289,3289,6,647
3290,3290,7,647
3291,3291,8,647
3292,3292,9,647
3293,3293,10,647
3294,3294,11,647
3295,3295,12,647
3296,3296,13,647
3297,3297,14,647
3298,3298,15,647
3299,3299,16,647
3300,3300,17,647
3301,3301,18,647
3302,3302,19,647
3303,3303,20,647
3304,3304,21,647
3305,3305,22,647
3306,3306,23,647
3307,3307,24,647
3308,3308,25,647
3309,3309,26,647
3310,3310,1,648
3311,3311,2,648
3312,3312,3,648
3313,3313,4,648
3314,3314,5,648
3315,3315,6,648
3316,3316,7,648
3317,3317,8,648
3318,3318,9,648
3319,3319,10,648
3320,3320,1,650
3321,3321,2,650
3322,3322,3,650
3323,3323,4,650
3324,3324,5,650
3325,3325,1,651
3326,3326,2,651
3327,3327,1,652
3328,3328,2,652
3329,3329,3,652
3330,3330,1,653
3331,3331,1,654
3332,3332,2,654
3333,3333,3,654
3334,3334,4,654
3335,3335,5,654
3336,3336,1,655
3337,3337,2,655
3338,3338,3,655
3339,3339,1,656
3340,3340,2,656
3341,3341,3,656
3342,3342,4,656
3343,3343,5,656
3344,3344,6,656
3345,3345,7,656
3346,3346,1,657
3347,3347,2,657
3348,3348,1,658
3349,3349,1,659
3350,3350,2,659
3351,3351,3,659
3352,3352,1,660
3353,3353,2,660
3354,3354,1,661
3355,3355,2,661
3356,3356,3,661
3357,3357,1,662
3358,3358,2,662
3359,3359,1,663
3360,3360,2,663
3361,3361,3,663
3362,3362,4,663
3363,3363,5,663
3364,3364,1,664
3365,3365,2,664
3366,3366,3,664
3367,3367,4,664
3368,3368,5,664
3369,3369,1,665
3370,3370,2,665
3371,3371,3,665
3372,3372,4,665
3373,3373,5,665
3374,3374,6,665
3375,3375,1,666
3376,3376,2,666
3377,3377,3,666
3378,3378,4,666
3379,3379,5,666
3380,3380,1,667
3381,3381,2,667
3382,3382,3,667
3383,3383,4,667
3384,3384,5,667
3385,3385,6,667
3386,3386,1,668
3387,3387,2,668
3388,3388,1,669
3389,3389,2,669
3390,3390,1,670
3391,3391,1,671
3392,3392,2,671
3393,3393,3,671
3394,3394,1,672
3395,3395,1,673
3396,3396,1,674
3397,3397,1,675
3398,3398,1,676
3399,3399,1,677
3400,3400,1,678
3401,3401,2,678
3402,3402,1,679
3403,3403,1,680
3404,3404,2,680
3405,3405,1,682
3406,3406,2,682
3407,3407,1,683
3408,3408,2,683
3409,3409,3,683
3410,3410,4,683
3411,3411,1,684
3412,3412,2,684
3413,3413,3,684
3414,3414,4,684
3415,3415,5,684
3416,3416,1,685
3417,3417,2,685
3418,3418,3,685
3419,3419,4,685
3420,3420,5,685
3421,3421,1,686
3422,3422,2,686
3423,3423,3,686
3424,3424,1,687
3425,3425,2,687
3426,3426,3,687
3427,3427,1,688
3428,3428,2,688
3429,3429,3,688
3430,3430,1,689
3431,3431,2,689
3432,3432,3,689
3433,3433,4,689
3434,3434,5,689
3435,3435,1,690
3436,3436,2,690
3437,3437,3,690
3438,3438,1,691
3439,3439,2,691
3440,3440,3,691
3441,3441,1,692
3442,3442,2,692
3443,3443,3,692
3444,3444,1,693
3445,3445,2,693
3446,3446,3,693
3447,3447,1,694
3448,3448,2,694
3449,3449,3,694
3450,3450,1,695
3451,3451,2,695
3452,3452,3,695
3453,3453,1,696
3454,3454,1,697
3455,3455,2,697
3456,3456,3,697
3457,3457,1,698
3458,3458,2,698
3459,3459,3,698
3460,3460,4,698
3461,3461,1,699
3462,3462,2,699
3463,3463,1,700
3464,3464,2,700
3465,3465,3,700
3466,3466,1,701
3467,3467,2,701
3468,3468,1,702
3469,3469,2,702
3470,3470,1,703
3471,3471,2,703
3472,3472,3,703
3473,3473,4,703
3474,3474,5,703
3475,3475,6,703
3476,3476,7,703
3477,3477,8,703
3478,3478,9,703
3479,3479,10,703
3480,3480,11,703
3481,3481,12,703
3482,3482,13,703
3483,3483,14,703
3484,3484,1,704
3485,3485,1,705
3486,3486,2,705
3487,3487,3,705
3488,3488,4,705
3489,3489,5,705
3490,3490,6,705
3491,3491,1,706
3492,3492,2,706
3493,3493,3,706
3494,3494,1,707
3495,3495,2,707
3496,3496,3,707
3497,3497,4,707
3498,3498,5,707
3499,3499,6,707
3500,3500,7,707
3501,3501,8,707
3502,3502,1,708
3503,3503,2,708
3504,3504,1,709
3505,3505,2,709
3506,3506,3,709
3507,3507,1,710
3508,3508,2,710
3509,3509,3,710
3510,3510,1,711
3511,3511,1,712
3512,3512,2,712
3513,3513,3,712
3514,3514,4,712
3515,3515,5,712
3516,3516,6,712
3517,3517,7,712
3518,3518,8,712
3519,3519,9,712
3520,3520,10,712
3521,3521,11,712
3522,3522,12,712
3523,3523,13,712
3524,3524,14,712
3525,3525,1,713
3526,3526,2,713
3527,3527,3,713
3528,3528,1,714
3529,3529,1,715
3530,3530,2,715
3531,3531,3,715
3532,3532,4,715
3533,3533,5,715
3534,3534,6,715
3535,3535,1,716
3536,3536,2,716
3537,3537,3,716
3538,3538,4,716
3539,3539,5,716
3540,3540,6,716
3541,3541,7,716
3542,3542,1,717
3543,3543,2,717
3544,3544,3,717
3545,3545,4,717
3546,3546,5,717
3547,3547,6,717
3548,3548,7,717
3549,3549,8,717
3550,3550,9,717
3551,3551,10,717
3552,3552,11,717
3553,3553,12,717
3554,3554,13,717
3555,3555,14,717
3556,3556,15,717
3557,3557,16,717
3558,3558,1,718
3559,3559,1,719
3560,3560,2,719
3561,3561,3,719
3562,3562,1,720
3563,3563,2,720
3564,3564,3,720
3565,3565,1,721
3566,3566,2,721
3567,3567,3,721
3568,3568,1,722
3569,3569,2,722
3570,3570,1,723
3571,3571,2,723
3572,3572,1,724
3573,3573,2,724
3574,3574,3,724
3575,3575,1,726
3576,3576,2,726
3577,3577,1,727
3578,3578,2,727
3579,3579,3,727
3580,3580,4,727
3581,3581,5,727
3582,3582,6,727
3583,3583,1,728
3584,3584,2,728
3585,3585,3,728
3586,3586,1,729
3587,3587,2,729
3588,3588,1,730
3589,3589,2,730
3590,3590,1,731
3591,3591,2,731
3592,3592,3,731
3593,3593,1,732
3594,3594,2,732
3595,3595,3,732
3596,3596,4,732
3597,3597,1,733
3598,3598,2,733
3599,3599,3,733
3600,3600,4,733
3601,3601,5,733
3602,3602,6,733
3603,3603,7,733
3604,3604,8,733
3605,3605,9,733
3606,3606,10,733
3607,3607,11,733
3608,3608,12,733
3609,3609,13,733
3610,3610,14,733
3611,3611,15,733
3612,3612,16,733
3613,3613,17,733
3614,3614,18,733
3615,3615,19,733
3616,3616,20,733
3617,3617,21,733
3618,3618,22,733
3619,3619,23,733
3620,3620,24,733
3621,3621,25,733
3622,3622,26,733
3623,3623,27,733
3624,3624,28,733
3625,3625,29,733
3626,3626,30,733
3627,3627,31,733
3628,3628,32,733
3629,3629,33,733
3630,3630,34,733
3631,3631,35,733
3632,3632,36,733
3633,3633,37,733
3634,3634,38,733
3635,3635,39,733
3636,3636,40,733
3637,3637,41,733
3638,3638,42,733
3639,3639,43,733
3640,3640,44,733
3641,3641,45,733
3642,3642,46,733
3643,3643,47,733
3644,3644,48,733
3645,3645,49,733
3646,3646,50,733
3647,3647,1,734
3648,3648,2,734
3649,3649,3,734
3650,3650,4,734
3651,3651,1,735
3652,3652,2,735
3653,3653,3,735
3654,3654,4,735
3655,3655,5,735
3656,3656,6,735
3657,3657,7,735
3658,3658,8,735
3659,3659,9,735
3660,3660,10,735
3661,3661,11,735
3662,3662,12,735
3663,3663,13,735
3664,3664,14,735
3665,3665,15,735
3666,3666,16,735
3667,3667,17,735
3668,3668,18,735
3669,3669,19,735
3670,3670,20,735
3671,3671,21,735
3672,3672,22,735
3673,3673,23,735
3674,3674,24,735
3675,3675,25,735
3676,3676,26,735
3677,3677,27,735
3678,3678,28,735
3679,3679,29,735
3680,3680,30,735
3681,3681,31,735
3682,3682,1,736
3683,3683,2,736
3684,3684,3,736
3685,3685,4,736
3686,3686,5,736
3687,3687,6,736
3688,3688,1,737
3689,3689,2,737
3690,3690,3,737
3691,3691,4,737
3692,3692,5,737
3693,3693,6,737
3694,3694,7,737
3695,3695,8,737
3696,3696,9,737
3697,3697,1,738
3698,3698,2,738
3699,3699,3,738
3700,3700,4,738
3701,3701,5,738
3702,3702,6,738
3703,3703,1,739
3704,3704,2,739
3705,3705,3,739
3706,29968,5,374
3707,29969,1,469
3708,29970,2,469
3709,29971,3,469
3710,29972,4,469
3711,29973,5,469
3712,29974,6,469
3713,29975,7,469
3714,29986,5,1029
3715,29987,16,4209
3716,29988,14,290
3717,29989,15,290
3718,29990,16,290
3719,29991,17,290
3720,29992,18,290
3721,29993,1,471
3722,29994,2,471
3723,29995,3,471
3724,29996,1,472
3725,3725,1,740
3726,3726,2,740
3727,3727,3,740
3728,3728,1,741
3729,3729,2,741
3730,3730,3,741
3731,3731,4,741
3732,3732,1,742
3733,3733,2,742
3734,3734,1,743
3735,3735,2,743
3736,3736,3,743
3737,3737,4,743
3738,3738,1,744
3739,3739,2,744
3740,3740,3,744
3741,3741,4,744
3742,3742,5,744
3743,3743,6,744
3744,3744,7,744
3745,3745,8,744
3746,3746,9,744
3747,3747,1,745
3748,3748,2,745
3749,3749,3,745
3750,3750,4,745
3751,29997,2,472
3752,29998,3,472
3753,29999,1,473
3754,3754,1,746
3755,3755,2,746
3756,3756,3,746
3757,3757,1,747
3758,3758,1,748
3759,3759,2,748
3760,3760,3,748
3761,3761,4,748
3762,3762,5,748
3763,3763,6,748
3764,3764,7,748
3765,3765,8,748
3766,3766,9,748
3767,3767,10,748
3768,3768,11,748
3769,3769,12,748
3770,3770,13,748
3771,3771,14,748
3772,3772,15,748
3773,3773,16,748
3774,3774,17,748
3775,3775,18,748
3776,3776,19,748
3777,3777,1,749
3778,3778,2,749
3779,3779,3,749
3780,3780,1,750
3781,3781,2,750
3782,3782,1,751
3783,3783,2,751
3784,3784,3,751
3785,3785,4,751
3786,3786,5,751
3787,3787,6,751
3788,3788,7,751
3789,3789,1,752
3790,3790,2,752
3791,3791,1,753
3792,3792,2,753
3793,3793,3,753
3794,3794,4,753
3795,3795,5,753
3796,3796,6,753
3797,3797,7,753
3798,3798,8,753
3799,3799,9,753
3800,3800,10,753
3801,3801,11,753
3802,3802,12,753
3803,3803,1,754
3804,3804,1,755
3805,3805,2,755
3806,3806,3,755
3807,3807,4,755
3808,3808,5,755
3809,3809,6,755
3810,3810,7,755
3811,3811,8,755
3812,3812,9,755
3813,3813,10,755
3814,3814,1,756
3815,3815,2,756
3816,3816,3,756
3817,3817,4,756
3818,3818,5,756
3819,3819,6,756
3820,3820,7,756
3821,3821,8,756
3822,3822,9,756
3823,3823,1,757
3824,3824,2,757
3825,3825,3,757
3826,3826,4,757
3827,3827,1,758
3828,3828,2,758
3829,3829,3,758
3830,3830,4,758
3831,3831,1,759
3832,3832,1,760
3833,3833,2,760
3834,3834,1,761
3835,3835,2,761
3836,3836,3,761
3837,3837,4,761
3838,3838,5,761
3839,3839,6,761
3840,3840,7,761
3841,3841,8,761
3842,3842,9,761
3843,3843,10,761
3844,3844,11,761
3845,3845,12,761
3846,3846,13,761
3847,3847,14,761
3848,3848,1,762
3849,3849,2,762
3850,3850,3,762
3851,3851,4,762
3852,3852,5,762
3853,3853,6,762
3854,3854,7,762
3855,3855,1,763
3856,3856,2,763
3857,3857,3,763
3858,3858,4,763
3859,3859,5,763
3860,3860,6,763
3861,3861,7,763
3862,3862,8,763
3863,3863,1,764
3864,3864,1,765
3865,3865,2,765
3866,3866,1,766
3867,3867,2,766
3868,3868,3,766
3869,3869,4,766
3870,3870,5,766
3871,3871,6,766
3872,3872,7,766
3873,3873,8,766
3874,3874,9,766
3875,3875,10,766
3876,3876,11,766
3877,3877,12,766
3878,3878,13,766
3879,3879,14,766
3880,3880,15,766
3881,3881,16,766
3882,3882,17,766
3883,3883,18,766
3884,3884,1,767
3885,3885,2,767
3886,3886,3,767
3887,3887,4,767
3888,3888,5,767
3889,3889,6,767
3890,3890,7,767
3891,3891,8,767
3892,3892,9,767
3893,3893,10,767
3894,3894,1,768
3895,3895,2,768
3896,3896,3,768
3897,3897,1,769
3898,3898,1,770
3899,3899,2,770
3900,3900,1,771
3901,3901,2,771
3902,3902,3,771
3903,3903,4,771
3904,3904,5,771
3905,3905,1,772
3906,3906,2,772
3907,3907,3,772
3908,3908,4,772
3909,3909,5,772
3910,3910,6,772
3911,3911,7,772
3912,3912,8,772
3913,3913,1,773
3914,3914,2,773
3915,3915,3,773
3916,3916,1,774
3917,3917,2,774
3918,3918,3,774
3919,3919,4,774
3920,3920,5,774
3921,3921,6,774
3922,3922,7,774
3923,3923,8,774
3924,3924,9,774
3925,3925,10,774
3926,3926,11,774
3927,3927,12,774
3928,3928,1,775
3929,3929,2,775
3930,3930,3,775
3931,3931,4,775
3932,3932,5,775
3933,3933,6,775
3934,3934,7,775
3935,3935,8,775
3936,3936,9,775
3937,3937,10,775
3938,3938,11,775
3939,3939,12,775
3940,3940,13,775
3941,3941,14,775
3942,3942,15,775
3943,3943,16,775
3944,3944,17,775
3945,3945,18,775
3946,3946,19,775
3947,3947,20,775
3948,3948,21,775
3949,3949,22,775
3950,3950,23,775
3951,3951,24,775
3952,3952,25,775
3953,3953,26,775
3954,3954,27,775
3955,3955,28,775
3956,3956,29,775
3957,3957,30,775
3958,3958,31,775
3959,3959,32,775
3960,3960,33,775
3961,3961,34,775
3962,3962,35,775
3963,3963,36,775
3964,3964,37,775
3965,3965,38,775
3966,3966,39,775
3967,29262,47,324
3968,29263,48,324
3969,29264,49,324
3970,29265,50,324
3971,29266,51,324
3972,29267,52,324
3973,29268,53,324
3974,29269,54,324
3975,29270,55,324
3976,29271,56,324
3977,29272,57,324
3978,29273,58,324
3979,29274,59,324
3980,29275,60,324
3981,29276,61,324
3982,3982,1,776
3983,3983,2,776
3984,3984,3,776
3985,3985,4,776
3986,3986,5,776
3987,3987,6,776
3988,3988,7,776
3989,3989,8,776
3990,3990,9,776
3991,3991,1,777
3992,3992,1,778
3993,3993,2,778
3994,3994,3,778
3995,3995,4,778
3996,3996,5,778
3997,3997,6,778
3998,3998,1,779
3999,3999,2,779
4000,4000,1,780
4001,4001,2,780
4002,4002,1,781
4003,4003,2,781
4004,4004,3,781
4005,4005,4,781
4006,4006,5,781
4007,4007,1,782
4008,4008,2,782
4009,4009,3,782
4010,4010,4,782
4011,4011,5,782
4012,4012,1,783
4013,4013,2,783
4014,4014,3,783
4015,4015,4,783
4016,4016,5,783
4017,4017,6,783
4018,4018,7,783
4019,4019,8,783
4020,4020,9,783
4021,4021,10,783
4022,4022,11,783
4023,4023,12,783
4024,4024,13,783
4025,4025,14,783
4026,4026,15,783
4027,4027,16,783
4028,4028,17,783
4029,4029,18,783
4030,4030,19,783
4031,4031,20,783
4032,4032,21,783
4033,4033,22,783
4034,4034,23,783
4035,4035,24,783
4036,4036,1,784
4037,4037,2,784
4038,4038,3,784
4039,4039,4,784
4040,4040,5,784
4041,4041,6,784
4042,4042,7,784
4043,4043,1,785
4044,4044,2,785
4045,4045,1,786
4046,4046,2,786
4047,4047,1,787
4048,4048,2,787
4049,4049,1,788
4050,4050,1,789
4051,4051,2,789
4052,4052,3,789
4053,4053,4,789
4054,4054,5,789
4055,4055,6,789
4056,4056,1,790
4057,4057,2,790
4058,4058,1,791
4059,4059,2,791
4060,4060,1,792
4061,4061,2,792
4062,4062,1,793
4063,4063,2,793
4064,4064,1,794
4065,4065,2,794
4066,4066,1,795
4067,4067,2,795
4068,4068,1,796
4069,4069,2,796
4070,4070,1,797
4071,4071,2,797
4072,4072,3,797
4073,4073,4,797
4074,4074,5,797
4075,4075,1,798
4076,4076,2,798
4077,4077,1,799
4078,4078,2,799
4079,4079,1,800
4080,4080,2,800
4081,4081,3,800
4082,4082,4,800
4083,4083,5,800
4084,4084,1,801
4085,4085,2,801
4086,4086,1,802
4087,4087,2,802
4088,4088,1,803
4089,4089,2,803
4090,4090,1,804
4091,4091,2,804
4092,4092,1,805
4093,4093,2,805
4094,4094,1,806
4095,4095,2,806
4096,4096,3,806
4097,4097,4,806
4098,4098,5,806
4099,4099,1,807
4100,4100,2,807
4101,4101,3,807
4102,4102,1,809
4103,4103,1,810
4104,4104,2,810
4105,4105,1,811
4106,4106,2,811
4107,4107,1,812
4108,4108,2,812
4109,4109,1,813
4110,4110,2,813
4111,4111,1,814
4112,4112,2,814
4113,4113,1,815
4114,4114,2,815
4115,4115,1,816
4116,4116,2,816
4117,4117,1,817
4118,4118,2,817
4119,4119,1,818
4120,4120,2,818
4121,4121,3,818
4122,4122,4,818
4123,4123,5,818
4124,4124,6,818
4125,4125,7,818
4126,4126,8,818
4127,4127,9,818
4128,4128,10,818
4129,4129,11,818
4130,4130,12,818
4131,4131,1,819
4132,4132,2,819
4133,4133,3,819
4134,4134,4,819
4135,4135,5,819
4136,4136,6,819
4137,4137,1,820
4138,4138,2,820
4139,4139,3,820
4140,4140,1,821
4141,4141,2,821
4142,4142,1,822
4143,4143,2,822
4144,4144,1,823
4145,4145,2,823
4146,4146,1,824
4147,4147,2,824
4148,4148,1,825
4149,4149,2,825
4150,4150,1,826
4151,4151,2,826
4152,4152,1,827
4153,4153,2,827
4154,4154,1,828
4155,4155,2,828
4156,4156,1,829
4157,4157,2,829
4158,4158,1,830
4159,4159,2,830
4160,4160,1,831
4161,4161,2,831
4162,4162,1,832
4163,4163,2,832
4164,4164,1,833
4165,4165,2,833
4166,4166,1,834
4167,4167,2,834
4168,4168,1,835
4169,4169,2,835
4170,4170,1,836
4171,4171,2,836
4172,4172,3,836
4173,4173,1,837
4174,4174,2,837
4175,4175,1,838
4176,4176,2,838
4177,4177,1,839
4178,4178,2,839
4179,4179,1,840
4180,4180,2,840
4181,4181,1,841
4182,4182,2,841
4183,4183,3,841
4184,4184,1,842
4185,4185,2,842
4186,4186,1,843
4187,4187,2,843
4188,4188,1,844
4189,4189,2,844
4190,4190,1,845
4191,4191,2,845
4192,4192,1,846
4193,4193,2,846
4194,4194,3,846
4195,4195,4,846
4196,4196,5,846
4197,4197,6,846
4198,4198,1,847
4199,4199,2,847
4200,4200,1,848
4201,4201,2,848
4202,4202,1,849
4203,4203,2,849
4204,29277,62,324
4205,29278,63,324
4206,29279,64,324
4207,29280,65,324
4208,29281,23,766
4209,29282,49,4182
4210,29283,50,4182
4211,29284,27,3014
4212,29285,28,3014
4213,29286,29,3014
4214,29287,30,3014
4215,29288,40,775
4216,29289,1,266
4217,4217,1,850
4218,4218,1,851
4219,4219,2,851
4220,4220,3,851
4221,4221,4,851
4222,4222,5,851
4223,4223,6,851
4224,4224,7,851
4225,4225,8,851
4226,4226,9,851
4227,4227,10,851
4228,4228,11,851
4229,4229,12,851
4230,4230,13,851
4231,4231,14,851
4232,4232,15,851
4233,4233,16,851
4234,4234,17,851
4235,4235,18,851
4236,4236,19,851
4237,4237,20,851
4238,4238,21,851
4239,4239,1,853
4240,4240,2,853
4241,4241,1,854
4242,4242,2,854
4243,4243,1,855
4244,4244,2,855
4245,4245,1,856
4246,4246,2,856
4247,4247,3,856
4248,4248,4,856
4249,4249,5,856
4250,4250,1,857
4251,4251,2,857
4252,4252,1,858
4253,4253,2,858
4254,4254,3,858
4255,4255,4,858
4256,4256,5,858
4257,4257,6,858
4258,4258,7,858
4259,4259,8,858
4260,4260,1,859
4261,4261,2,859
4262,4262,1,860
4263,4263,2,860
4264,4264,1,861
4265,4265,2,861
4266,4266,1,862
4267,4267,2,862
4268,4268,1,863
4269,4269,2,863
4270,4270,1,864
4271,4271,2,864
4272,4272,3,864
4273,4273,4,864
4274,4274,5,864
4275,4275,6,864
4276,4276,7,864
4277,4277,8,864
4278,4278,9,864
4279,4279,10,864
4280,4280,11,864
4281,4281,12,864
4282,4282,1,865
4283,4283,2,865
4284,4284,1,866
4285,4285,2,866
4286,4286,3,866
4287,4287,4,866
4288,4288,1,867
4289,4289,2,867
4290,4290,1,868
4291,4291,2,868
4292,4292,3,868
4293,4293,4,868
4294,4294,5,868
4295,4295,6,868
4296,4296,1,869
4297,4297,2,869
4298,4298,1,870
4299,4299,2,870
4300,4300,1,871
4301,4301,2,871
4302,4302,3,871
4303,4303,4,871
4304,4304,5,871
4305,4305,6,871
4306,4306,7,871
4307,4307,8,871
4308,4308,9,871
4309,4309,10,871
4310,4310,11,871
4311,4311,12,871
4312,4312,1,872
4313,4313,2,872
4314,4314,3,872
4315,4315,4,872
4316,4316,5,872
4317,4317,6,872
4318,4318,7,872
4319,4319,8,872
4320,4320,9,872
4321,4321,10,872
4322,4322,11,872
4323,4323,12,872
4324,4324,13,872
4325,4325,14,872
4326,4326,15,872
4327,4327,16,872
4328,4328,17,872
4329,4329,18,872
4330,4330,19,872
4331,4331,20,872
4332,4332,21,872
4333,4333,22,872
4334,4334,1,873
4335,4335,2,873
4336,4336,1,874
4337,4337,2,874
4338,4338,3,874
4339,4339,4,874
4340,4340,5,874
4341,4341,6,874
4342,4342,7,874
4343,4343,8,874
4344,4344,1,875
4345,4345,2,875
4346,4346,1,876
4347,4347,2,876
4348,4348,1,877
4349,4349,2,877
4350,4350,3,877
4351,4351,4,877
4352,4352,5,877
4353,4353,6,877
4354,4354,7,877
4355,4355,8,877
4356,4356,9,877
4357,4357,1,878
4358,4358,1,879
4359,4359,2,879
4360,4360,1,880
4361,4361,2,880
4362,4362,1,881
4363,4363,2,881
4364,4364,3,881
4365,4365,4,881
4366,4366,5,881
4367,4367,6,881
4368,4368,7,881
4369,4369,8,881
4370,4370,9,881
4371,4371,10,881
4372,4372,11,881
4373,4373,12,881
4374,4374,1,882
4375,4375,2,882
4376,4376,1,883
4377,4377,2,883
4378,4378,1,884
4379,4379,2,884
4380,4380,3,884
4381,4381,4,884
4382,4382,5,884
4383,4383,1,885
4384,4384,2,885
4385,4385,3,885
4386,4386,1,886
4387,4387,2,886
4388,4388,3,886
4389,4389,1,887
4390,4390,2,887
4391,4391,3,887
4392,4392,4,887
4393,4393,1,888
4394,4394,2,888
4395,4395,3,888
4396,4396,4,888
4397,4397,5,888
4398,4398,1,889
4399,4399,2,889
4400,4400,3,889
4401,4401,4,889
4402,4402,1,890
4403,4403,2,890
4404,4404,3,890
4405,4405,4,890
4406,4406,5,890
4407,4407,1,891
4408,4408,2,891
4409,4409,3,891
4410,4410,4,891
4411,4411,1,892
4412,4412,2,892
4413,4413,3,892
4414,4414,4,892
4415,4415,5,892
4416,4416,6,892
4417,4417,1,893
4418,4418,2,893
4419,4419,3,893
4420,4420,1,894
4421,4421,2,894
4422,4422,1,895
4423,4423,2,895
4424,4424,3,895
4425,4425,4,895
4426,4426,1,896
4427,4427,2,896
4428,4428,1,898
4429,4429,1,899
4430,4430,1,900
4431,4431,2,900
4432,4432,1,901
4433,4433,2,901
4434,4434,1,902
4435,4435,2,902
4436,4436,3,902
4437,4437,4,902
4438,4438,5,902
4439,4439,1,903
4440,4440,2,903
4441,4441,1,904
4442,4442,2,904
4443,4443,1,905
4444,4444,2,905
4445,4445,1,906
4446,4446,2,906
4447,4447,1,907
4448,4448,2,907
4449,4449,3,907
4450,4450,4,907
4451,4451,5,907
4452,4452,6,907
4453,4453,1,908
4454,4454,1,909
4455,4455,2,909
4456,4456,1,910
4457,4457,1,911
4458,4458,1,912
4459,4459,1,913
4460,4460,2,913
4461,4461,1,914
4462,4462,1,915
4463,4463,1,916
4464,4464,1,917
4465,4465,2,917
4466,4466,1,918
4467,4467,2,918
4468,4468,3,918
4469,4469,4,918
4470,4470,5,918
4471,4471,6,918
4472,4472,7,918
4473,4473,8,918
4474,4474,9,918
4475,4475,10,918
4476,4476,11,918
4477,4477,12,918
4478,4478,1,919
4479,4479,2,919
4480,4480,3,919
4481,4481,4,919
4482,4482,5,919
4483,4483,1,920
4484,4484,2,920
4485,4485,1,921
4486,4486,2,921
4487,4487,1,922
4488,4488,2,922
4489,4489,1,923
4490,4490,2,923
4491,4491,3,923
4492,4492,4,923
4493,4493,1,924
4494,4494,2,924
4495,4495,3,924
4496,4496,4,924
4497,4497,5,924
4498,4498,6,924
4499,4499,7,924
4500,4500,8,924
4501,4501,9,924
4502,4502,10,924
4503,4503,11,924
4504,4504,12,924
4505,4505,13,924
4506,4506,14,924
4507,4507,15,924
4508,4508,16,924
4509,4509,17,924
4510,4510,18,924
4511,4511,19,924
4512,4512,20,924
4513,4513,21,924
4514,4514,22,924
4515,4515,23,924
4516,4516,24,924
4517,4517,25,924
4518,4518,26,924
4519,4519,27,924
4520,4520,28,924
4521,4521,29,924
4522,4522,30,924
4523,4523,31,924
4524,4524,32,924
4525,4525,33,924
4526,4526,34,924
4527,4527,35,924
4528,4528,36,924
4529,4529,37,924
4530,4530,38,924
4531,4531,39,924
4532,4532,40,924
4533,4533,41,924
4534,4534,42,924
4535,4535,43,924
4536,4536,44,924
4537,4537,45,924
4538,4538,46,924
4539,4539,47,924
4540,4540,48,924
4541,4541,49,924
4542,4542,50,924
4543,4543,51,924
4544,4544,52,924
4545,4545,53,924
4546,4546,54,924
4547,4547,55,924
4548,4548,56,924
4549,4549,57,924
4550,4550,58,924
4551,4551,59,924
4552,4552,60,924
4553,4553,61,924
4554,4554,62,924
4555,4555,63,924
4556,4556,64,924
4557,4557,65,924
4558,4558,66,924
4559,4559,67,924
4560,4560,68,924
4561,4561,69,924
4562,4562,70,924
4563,4563,71,924
4564,4564,72,924
4565,4565,73,924
4566,4566,74,924
4567,4567,75,924
4568,4568,76,924
4569,4569,77,924
4570,4570,78,924
4571,4571,79,924
4572,4572,80,924
4573,4573,81,924
4574,4574,82,924
4575,4575,83,924
4576,4576,84,924
4577,4577,85,924
4578,4578,86,924
4579,4579,87,924
4580,4580,88,924
4581,4581,89,924
4582,4582,90,924
4583,4583,91,924
4584,4584,92,924
